sowid	cg	nba	parity	nbd	sire	dam	farm	yearmo
985120025620402	62200601	13	2	0	012697	985120023268164	62	200601
985120025620402	62200605	11	3	0	012697	985120023268164	62	200605
985120025620402	62200610	7	4	0	012697	985120023268164	62	200610
985120025620402	62200703	8	5	0	012697	985120023268164	62	200703
985120025621126	62200508	15	1	0	011314	985120023064148	62	200508
985120025621126	62200601	12	2	0	011314	985120023064148	62	200601
985120025621360	62200408	10	1	8	C40LA11195	985120012125009	62	200408
985120025621360	62200501	16	2	0	C40LA11195	985120012125009	62	200501
985120025621360	62200505	14	3	0	C40LA11195	985120012125009	62	200505
985120025621360	62200510	13	4	0	C40LA11195	985120012125009	62	200510
985120025621360	62200603	16	5	0	C40LA11195	985120012125009	62	200603
985120025621782	62200601	11	1	0	012334	985120020556766	62	200601
985120025621782	62200606	9	2	0	012334	985120020556766	62	200606
985120025621782	62200610	9	3	0	012334	985120020556766	62	200610
985120025621797	62200507	9	1	0	010745	985120023063401	62	200507
985120025621797	62200601	7	2	2	010745	985120023063401	62	200601
985120025637985	62200508	11	1	1	011864	985120022822378	62	200508
985120025646820	62200508	12	1	0	011869	985120020521459	62	200508
985120025727269	62200510	7	1	0	011865	985120026515187	62	200510
985120025727269	62200603	13	2	0	011865	985120026515187	62	200603
985120025727269	62200608	9	3	0	011865	985120026515187	62	200608
985120025727269	62200612	12	4	0	011865	985120026515187	62	200612
985120025727269	62200706	13	5	2	011865	985120026515187	62	200706
985120025744914	62200509	14	1	0	011864	985120022791532	62	200509
985120025744914	62200602	14	2	0	011864	985120022791532	62	200602
985120025744914	62200606	10	3	0	011864	985120022791532	62	200606
985120025744914	62200611	0	4	5	011864	985120022791532	62	200611
985120025787885	62200509	7	1	1	010997	985120022798624	62	200509
985120025790540	62200509	12	1	0	010811	985120011550216	62	200509
985120025790540	62200601	13	2	0	010811	985120011550216	62	200601
985120025790540	62200606	12	3	0	010811	985120011550216	62	200606
985120025799698	62200508	11	1	0	011154	985120012131584	62	200508
985120025799698	62200601	9	2	0	011154	985120012131584	62	200601
985120025799698	62200605	13	3	0	011154	985120012131584	62	200605
985120025799802	62200510	12	1	0	010742	985120023073198	62	200510
985120025799802	62200602	12	2	0	010742	985120023073198	62	200602
985120025799802	62200607	11	3	0	010742	985120023073198	62	200607
985120025799802	62200612	11	4	0	010742	985120023073198	62	200612
985120025799802	62200705	8	5	0	010742	985120023073198	62	200705
985120025829522	62200506	11	1	0	011318	985120012421578	62	200506
985120025829522	62200511	9	2	0	011318	985120012421578	62	200511
985120025829522	62200603	12	3	0	011318	985120012421578	62	200603
985120025829522	62200608	11	4	0	011318	985120012421578	62	200608
985120025829707	62200510	13	1	0	011864	985120020548461	62	200510
985120025829707	62200602	12	2	0	011864	985120020548461	62	200602
985120025829707	62200607	6	3	0	011864	985120020548461	62	200607
985120025830128	62200508	10	1	0	010742	985120022795820	62	200508
985120025830128	62200601	10	2	0	010742	985120022795820	62	200601
985120025830128	62200605	10	3	3	010742	985120022795820	62	200605
985120025830128	62200610	8	4	0	010742	985120022795820	62	200610
985120025831026	62200510	2	1	3	045756	985120020551207	62	200510
985120025832167	62200508	9	1	0	011869	985120020521459	62	200508
985120025832167	62200603	13	2	0	011869	985120020521459	62	200603
985120025832167	62200607	9	3	0	011869	985120020521459	62	200607
985120025832167	62200612	6	4	2	011869	985120020521459	62	200612
985120025832167	62200705	11	5	1	011869	985120020521459	62	200705
985120025833086	62200510	11	1	1	012335	985120020553337	62	200510
985120025833088	62200509	9	1	1	C63LY12132	985120022797251	62	200509
985120025833115	62200509	16	1	0	010742	985120022790353	62	200509
985120025833115	62200602	12	2	0	010742	985120022790353	62	200602
985120025833115	62200607	14	3	0	010742	985120022790353	62	200607
985120025833115	62200611	10	4	0	010742	985120022790353	62	200611
985120025833422	62200505	11	1	0	C62LB171	985120011540903	62	200505
985120025833422	62200509	10	2	0	C62LB171	985120011540903	62	200509
985120025833422	62200602	9	3	0	C62LB171	985120011540903	62	200602
985120025833422	62200608	5	4	0	C62LB171	985120011540903	62	200608
985120025833936	62200508	12	1	3	012333	985120023063053	62	200508
985120025836371	62200507	6	1	0	012038	985120023070607	62	200507
985120025836371	62200512	8	2	0	012038	985120023070607	62	200512
985120025836712	62200508	10	1	0	011864	985120022798165	62	200508
985120025836712	62200601	7	2	0	011864	985120022798165	62	200601
985120025836712	62200605	14	3	0	011864	985120022798165	62	200605
985120025836712	62200610	6	4	0	011864	985120022798165	62	200610
985120025836712	62200703	13	5	0	011864	985120022798165	62	200703
985120025838102	62200506	13	1	0	C62LB171	985120011540903	62	200506
985120025838102	62200510	13	2	2	C62LB171	985120011540903	62	200510
985120025838102	62200603	17	3	1	C62LB171	985120011540903	62	200603
985120025838102	62200608	11	4	0	C62LB171	985120011540903	62	200608
985120025838102	62200701	9	5	0	C62LB171	985120011540903	62	200701
985120025838612	62200510	8	1	0	011865	985120026515187	62	200510
985120025838612	62200603	10	2	0	011865	985120026515187	62	200603
985120025838612	62200608	12	3	0	011865	985120026515187	62	200608
985120025838612	62200612	7	4	0	011865	985120026515187	62	200612
985120025840823	62200507	9	1	0	010874	985120022800914	62	200507
985120025840823	62200512	7	2	0	010874	985120022800914	62	200512
985120025841525	62200505	11	1	1	C40LA11194	985120023063298	62	200505
985120025844427	62200506	10	1	0	010874	985120022800914	62	200506
985120025844427	62200511	6	2	2	010874	985120022800914	62	200511
985120025844430	62200508	13	1	0	010742	985120022790353	62	200508
985120025844430	62200601	11	2	0	010742	985120022790353	62	200601
985120025844441	62200604	14	1	0	011865	985120023072957	62	200604
985120025844441	62200608	11	2	0	011865	985120023072957	62	200608
985120025844441	62200701	16	3	0	011865	985120023072957	62	200701
985120025844441	62200706	15	4	2	011865	985120023072957	62	200706
985120025844441	62200710	6	5	0	011865	985120023072957	62	200710
985120025844819	62200510	11	1	0	012333	985120023063053	62	200510
985120025844819	62200603	13	2	0	012333	985120023063053	62	200603
985120025845822	62200506	10	1	1	C40LA11195	985120022791532	62	200506
985120025845822	62200510	13	2	0	C40LA11195	985120022791532	62	200510
985120025845822	62200603	12	3	0	C40LA11195	985120022791532	62	200603
985120025845822	62200608	13	4	0	C40LA11195	985120022791532	62	200608
985120025846328	62200508	14	1	0	C63LA2581	985120023062087	62	200508
985120025846328	62200602	16	2	0	C63LA2581	985120023062087	62	200602
985120025852354	62200505	8	1	0	C61LB1437	985120023073297	62	200505
985120025853109	62200510	15	1	0	C60LY12293	985120022792285	62	200510
985120025853109	62200603	11	2	0	C60LY12293	985120022792285	62	200603
985120025853696	62200507	6	1	0	011864	985120025621360	62	200507
985120025853696	62200512	3	2	1	011864	985120025621360	62	200512
985120025860410	62200508	11	1	2	011864	985120025621360	62	200508
985120025860410	62200512	3	2	2	011864	985120025621360	62	200512
985120025860410	62200605	12	3	0	011864	985120025621360	62	200605
985120025860410	62200610	8	4	2	011864	985120025621360	62	200610
985120025860410	62200703	13	5	0	011864	985120025621360	62	200703
985120025861977	62200508	14	1	2	012700	985120022797800	62	200508
985120025871219	62200508	11	1	0	C62LB216	985120012130627	62	200508
985120025871219	62200601	4	2	0	C62LB216	985120012130627	62	200601
985120025871219	62200606	12	3	0	C62LB216	985120012130627	62	200606
985120025871219	62200702	14	4	1	C62LB216	985120012130627	62	200702
985120025872515	62200510	5	1	2	013701	985120020546074	62	200510
985120025873586	62200505	3	1	1	C61LB1437	985120011545841	62	200505
985120025873586	62200509	12	2	0	C61LB1437	985120011545841	62	200509
985120025873586	62200602	13	3	0	C61LB1437	985120011545841	62	200602
985120025873586	62200607	9	4	0	C61LB1437	985120011545841	62	200607
985120025874515	62200510	12	1	0	045756	985120012421578	62	200510
985120025874515	62200603	7	2	0	045756	985120012421578	62	200603
985120025874515	62200608	9	3	4	045756	985120012421578	62	200608
985120025878261	62200509	13	1	2	012697	985120023268164	62	200509
985120025878261	62200601	14	2	0	012697	985120023268164	62	200601
985120025878261	62200607	10	3	0	012697	985120023268164	62	200607
985120025878261	62200611	11	4	0	012697	985120023268164	62	200611
985120025881511	62200505	9	1	3	C63LY12313	985120011550216	62	200505
985120025881511	62200509	10	2	0	C63LY12313	985120011550216	62	200509
985120025881511	62200602	13	3	0	C63LY12313	985120011550216	62	200602
985120025881511	62200606	13	4	0	C63LY12313	985120011550216	62	200606
985120025881511	62200611	7	5	3	C63LY12313	985120011550216	62	200611
985120025953722	62200602	11	1	0	019800	985120022791532	62	200602
985120025953722	62200607	13	2	0	019800	985120022791532	62	200607
985120025956839	62200601	10	1	0	013698	985120022822378	62	200601
985120025956839	62200607	12	2	0	013698	985120022822378	62	200607
985120025956849	62200604	4	1	2	019800	985120025621360	62	200604
985120025956965	62200603	10	1	0	013698	985120011545841	62	200603
985120025956965	62200607	9	2	0	013698	985120011545841	62	200607
985120025959688	62200511	12	1	0	013409	985120023063298	62	200511
985120025959688	62200604	14	2	0	013409	985120023063298	62	200604
985120025960097	62200602	10	1	0	013409	985120023067435	62	200602
985120025961646	62200601	9	1	0	014691	985120011540903	62	200601
985120025963731	62200509	8	1	2	C63LY12132	985120022797251	62	200509
985120025964199	62200511	9	1	0	019664	985120020497976	62	200511
985120025964199	62200604	11	2	0	019664	985120020497976	62	200604
985120025964199	62200608	11	3	1	019664	985120020497976	62	200608
985120025964199	62200701	10	4	0	019664	985120020497976	62	200701
985120025993989	62200602	8	1	0	013701	985120022797251	62	200602
985120025993989	62200607	9	2	0	013701	985120022797251	62	200607
985120025993989	62200612	12	3	0	013701	985120022797251	62	200612
985120025993989	62200705	10	4	2	013701	985120022797251	62	200705
985120025996148	62200603	10	1	0	045756	985120020551207	62	200603
985120025996148	62200608	9	2	0	045756	985120020551207	62	200608
985120025997521	62200509	13	1	0	014122	985120011540903	62	200509
985120025997753	62200605	12	1	0	019800	985120011545841	62	200605
985120025997753	62200611	12	2	0	019800	985120011545841	62	200611
985120025997753	62200704	14	3	0	019800	985120011545841	62	200704
985120025997753	62200709	10	4	1	019800	985120011545841	62	200709
985120025997753	62200801	10	5	0	019800	985120011545841	62	200801
985120025997910	62200601	13	1	0	012334	985120023070607	62	200601
985120025997910	62200606	12	2	2	012334	985120023070607	62	200606
985120025997910	62200610	14	3	0	012334	985120023070607	62	200610
985120025997910	62200703	11	4	0	012334	985120023070607	62	200703
985120025998555	62200509	10	1	1	012334	985120020556766	62	200509
985120025998555	62200603	7	2	0	012334	985120020556766	62	200603
985120025998555	62200608	11	3	0	012334	985120020556766	62	200608
985120025998555	62200701	7	4	0	012334	985120020556766	62	200701
985120025998555	62200705	9	5	2	012334	985120020556766	62	200705
985120025999113	62200602	12	1	0	010873	985120020557953	62	200602
985120025999113	62200607	16	2	1	010873	985120020557953	62	200607
985120025999113	62200611	14	3	0	010873	985120020557953	62	200611
985120025999113	62200704	12	4	0	010873	985120020557953	62	200704
985120025999357	62200603	1	1	2	011865	985120023063298	62	200603
985120025999357	62200608	10	2	0	011865	985120023063298	62	200608
985120025999357	62200612	14	3	0	011865	985120023063298	62	200612
985120025999357	62200705	12	4	0	011865	985120023063298	62	200705
985120026000202	62200509	12	1	0	C63LY12132	985120022791744	62	200509
985120026000202	62200602	12	2	0	C63LY12132	985120022791744	62	200602
985120026000202	62200608	11	3	2	C63LY12132	985120022791744	62	200608
985120026001301	62200602	10	1	0	014691	985120025398712	62	200602
985120026001301	62200608	7	2	0	014691	985120025398712	62	200608
985120026001411	62200604	9	1	1	C62LB194	985120020498784	62	200604
985120026003327	62200604	3	1	4	014083	985120025833422	62	200604
985120026003333	62200509	11	1	2	010742	985120022790726	62	200509
985120026004022	62200605	6	1	1	011865	985120025829522	62	200605
985120026004678	62200511	12	1	0	013698	985120020549095	62	200511
985120026004678	62200605	4	2	2	013698	985120020549095	62	200605
985120026004678	62200609	14	3	0	013698	985120020549095	62	200609
985120026066202	62200504	2	1	1	C40LA11195	985120011541351	62	200504
985120026071452	62200507	10	1	1	C63LA2581	985120023062087	62	200507
985120026072139	62200507	6	1	0	010564	985120023066882	62	200507
985120026072139	62200512	13	2	0	010564	985120023066882	62	200512
985120026073299	62200510	13	1	2	012333	985120023066325	62	200510
985120026073299	62200603	16	2	2	012333	985120023066325	62	200603
985120026312576	62200606	12	1	0	013698	985120025838102	62	200606
985120026312576	62200612	15	2	2	013698	985120025838102	62	200612
985120026313643	62200512	11	1	0	021078	985120020548626	62	200512
985120026313643	62200605	14	2	1	021078	985120020548626	62	200605
985120026313643	62200609	11	3	3	021078	985120020548626	62	200609
985120026313643	62200702	13	4	0	021078	985120020548626	62	200702
985120026335392	62200512	12	1	0	021078	985120012131584	62	200512
985120026335392	62200604	15	2	0	021078	985120012131584	62	200604
985120026335392	62200609	13	3	3	021078	985120012131584	62	200609
985120026335392	62200702	8	4	4	021078	985120012131584	62	200702
985120026338651	62200510	14	1	0	010811	985120011550216	62	200510
985120026338651	62200603	9	2	0	010811	985120011550216	62	200603
985120026338651	62200607	10	3	0	010811	985120011550216	62	200607
985120026339293	62200601	11	1	0	021078	985120020548626	62	200601
985120026340772	62200512	6	1	0	014555	985120020557953	62	200512
985120026340772	62200605	15	2	0	014555	985120020557953	62	200605
985120026340772	62200610	11	3	0	014555	985120020557953	62	200610
985120026341179	62200605	13	1	0	063429	985120023070607	62	200605
985120026341179	62200610	12	2	2	063429	985120023070607	62	200610
985120026341633	62200602	13	1	0	021078	985120025621360	62	200602
985120026341633	62200607	11	2	0	021078	985120025621360	62	200607
985120026341633	62200612	7	3	2	021078	985120025621360	62	200612
985120026344630	62200601	11	1	0	045756	985120020546324	62	200601
985120026344630	62200605	8	2	2	045756	985120020546324	62	200605
985120026344630	62200610	7	3	0	045756	985120020546324	62	200610
985120026344630	62200703	8	4	0	045756	985120020546324	62	200703
985120026345448	62200511	13	1	0	045756	985120012421578	62	200511
985120026345448	62200603	11	2	0	045756	985120012421578	62	200603
985120026345448	62200608	13	3	2	045756	985120012421578	62	200608
985120026346284	62200601	0	1	3	019800	985120020521459	62	200601
985120026346464	62200512	11	1	0	012332	985120022787244	62	200512
985120026346464	62200605	13	2	0	012332	985120022787244	62	200605
985120026487832	62200605	17	1	0	013698	985120025838102	62	200605
985120026487832	62200610	13	2	0	013698	985120025838102	62	200610
985120026487832	62200703	11	3	0	013698	985120025838102	62	200703
985120026487832	62200708	8	4	1	013698	985120025838102	62	200708
985120026487832	62200801	9	5	1	013698	985120025838102	62	200801
985120026490231	62200511	12	1	0	021078	985120012131584	62	200511
985120026490231	62200604	13	2	0	021078	985120012131584	62	200604
985120026490231	62200609	12	3	0	021078	985120012131584	62	200609
985120026490231	62200701	13	4	0	021078	985120012131584	62	200701
985120026491030	62200512	11	1	0	014883	985120023072957	62	200512
985120026491030	62200605	11	2	0	014883	985120023072957	62	200605
985120026491030	62200610	11	3	0	014883	985120023072957	62	200610
985120026491030	62200702	11	4	6	014883	985120023072957	62	200702
985120026492392	62200503	11	1	1	C61LB2171	985120012144345	62	200503
985120026492392	62200510	12	2	2	C61LB2171	985120012144345	62	200510
985120026492392	62200603	1	3	3	C61LB2171	985120012144345	62	200603
985120026512236	62200512	13	1	0	045751	985120022799735	62	200512
985120026512236	62200605	13	2	0	045751	985120022799735	62	200605
985120026513239	62200312	10	1	0	C40LY52753	985120012065928	62	200312
985120026513239	62200406	14	2	1	C40LY52753	985120012065928	62	200406
985120026513239	62200410	13	3	0	C40LY52753	985120012065928	62	200410
985120026513239	62200503	12	4	0	C40LY52753	985120012065928	62	200503
985120026513239	62200507	8	5	0	C40LY52753	985120012065928	62	200507
985120026513560	62200606	12	1	0	014086	985120012131584	62	200606
985120026513560	62200610	13	2	0	014086	985120012131584	62	200610
985120026513560	62200703	9	3	0	014086	985120012131584	62	200703
985120026513560	62200708	11	4	0	014086	985120012131584	62	200708
985120026514091	62200603	14	1	0	011865	985120023063298	62	200603
985120026514091	62200607	9	2	0	011865	985120023063298	62	200607
985120026514091	62200612	11	3	0	011865	985120023063298	62	200612
985120026514091	62200705	11	4	0	011865	985120023063298	62	200705
985120026514476	62200606	10	1	0	011865	985120022798165	62	200606
985120026514476	62200611	13	2	0	011865	985120022798165	62	200611
985120026514476	62200704	13	3	0	011865	985120022798165	62	200704
985120026514888	62200601	13	1	0	019800	985120022795820	62	200601
985120026514888	62200606	15	2	0	019800	985120022795820	62	200606
985120026514888	62200610	17	3	0	019800	985120022795820	62	200610
985120026514888	62200703	12	4	0	019800	985120022795820	62	200703
985120026515187	62200411	12	1	0	C40LA11195	985120011540903	62	200411
